taxpayer_id,taxpayer_name,sector,region,annual_revenue_usd,late_filings_last_12m,fiscal_device_uptime_pct,vat_to_sales_ratio,outstanding_debt_zig,previous_audit_violations,prediction_score
ZIM-TEST-301187,Tatenda Gara,Services,Manicaland,120779.65,3,94.61,0.1487,383.35,0,0.0
ZIM-TEST-301188,Chipo Sibanda,Services,Midlands,49548.2,0,75.17,0.1287,34.07,1,0.0
ZIM-TEST-301189,Munyaradzi Chirau,Retail,Mash West,217283.56,1,94.58,0.1389,45127.26,2,0.0
ZIM-TEST-301190,Chipo Mapfumo,Manufacturing,Midlands,49299.14,4,74.08,0.1015,3307.57,0,90.0
ZIM-TEST-301191,Shingai Ncube,Tourism,Bulawayo,41995.21,0,86.08,0.1184,841.35,0,0.0
ZIM-TEST-301192,Sekai Gara,Agriculture,Harare,138232.14,2,76.38,0.1522,5732.96,0,0.0
ZIM-TEST-301193,Tatenda Ndlovu,Retail,Harare,44508.52,0,74.05,0.1319,31117.6,1,0.0
ZIM-TEST-301194,Tinashe Marange,Manufacturing,Harare,43648.02,1,73.37,0.1209,25150.06,0,0.0
ZIM-TEST-301195,Sekai Gumbo,Mining,Bulawayo,139276.45,2,91.52,0.115,5141.32,0,0.0
ZIM-TEST-301196,Tendai Marange,Tourism,Masvingo,75218.31,3,87.39,0.1436,45878.1,0,0.0
ZIM-TEST-301197,Blessing Moyo,Agriculture,Bulawayo,70085.86,1,99.97,0.1283,18249.3,0,0.0
ZIM-TEST-301198,Thandiwe Mutasa,Tourism,Harare,79435.25,1,85.82,0.1517,23314.03,0,0.0
ZIM-TEST-301199,Tinashe Zhou,Tourism,Harare,274700.69,1,79.42,0.1127,5328.81,0,0.0
ZIM-TEST-301200,Tinashe Gara,Retail,Bulawayo,11522.7,0,94.34,0.1563,13389.89,0,0.0
ZIM-TEST-301201,Chipo Mpofu,Tourism,Midlands,72040.34,1,71.56,0.1096,8759.28,1,2.0
ZIM-TEST-301202,Takudzwa Ncube,Retail,Manicaland,266194.0,2,79.73,0.1021,332.75,2,0.0
ZIM-TEST-301203,Sekai Chigumba,Agriculture,Manicaland,107035.57,2,90.53,0.1598,20407.25,1,0.0
ZIM-TEST-301204,Tatenda Sibanda,Services,Manicaland,219477.76,1,73.88,0.1394,8281.93,0,0.0
ZIM-TEST-301205,Sekai Mutasa,Agriculture,Midlands,106624.21,1,99.23,0.1145,12562.78,1,0.0
ZIM-TEST-301206,Nomsa Chigumba,Retail,Bulawayo,1400.47,3,91.81,0.1236,11013.64,0,0.0
ZIM-TEST-301207,Thandiwe Mutasa,Services,Manicaland,172950.12,0,76.15,0.1095,10799.56,2,0.0
ZIM-TEST-301208,Tatenda Zhou,Agriculture,Bulawayo,92448.01,2,82.89,0.1568,6533.37,0,0.0
ZIM-TEST-301209,Takudzwa Gumbo,Manufacturing,Masvingo,21396.74,1,80.51,0.1301,5407.0,0,0.0
ZIM-TEST-301210,Takudzwa Zhou,Services,Manicaland,81146.77,2,99.94,0.1486,8671.67,0,0.0
ZIM-TEST-301211,Sekai Gara,Tourism,Bulawayo,58434.07,0,80.47,0.1236,2067.85,0,0.0
ZIM-TEST-301212,Kumbirai Ndlovu,Mining,Manicaland,197606.73,1,77.42,0.111,8558.53,3,0.0
ZIM-TEST-301213,Munyaradzi Gara,Manufacturing,Harare,81804.59,2,90.94,0.1412,13266.94,0,0.0
ZIM-TEST-301214,Sekai Sibanda,Tourism,Manicaland,19572.74,0,99.77,0.1309,27029.12,2,0.0
ZIM-TEST-301215,Kumbirai Sibanda,Manufacturing,Midlands,76823.07,2,84.59,0.1575,4862.41,0,0.0
ZIM-TEST-301216,Chipo Marange,Mining,Bulawayo,91683.17,6,90.06,0.1444,7022.32,0,4.0
ZIM-TEST-301217,Farai Chirau,Retail,Manicaland,212681.5,0,86.78,0.1175,11128.03,0,0.0
ZIM-TEST-301218,Tendai Gumbo,Retail,Bulawayo,65614.22,1,89.72,0.1116,11641.54,0,0.0
ZIM-TEST-301219,Takudzwa Sibanda,Services,Masvingo,46652.24,0,73.23,0.1382,22601.23,0,0.0
ZIM-TEST-301220,Takudzwa Sibanda,Manufacturing,Masvingo,170949.61,4,86.43,0.1234,6832.75,0,0.0
ZIM-TEST-301221,Thandiwe Mutasa,Mining,Manicaland,59284.96,3,89.44,0.114,5653.95,0,0.0
ZIM-TEST-301222,Tatenda Mpofu,Agriculture,Mash West,23343.14,0,81.25,0.1292,9047.2,3,0.0
ZIM-TEST-301223,Chipo Mpofu,Services,Midlands,175425.16,2,77.28,0.1203,25726.76,0,0.0
ZIM-TEST-301224,Tatenda Mapfumo,Tourism,Bulawayo,100860.21,0,88.46,0.1393,1813.27,1,0.0
ZIM-TEST-301225,Thandiwe Chigumba,Services,Harare,14304.58,1,78.55,0.1215,9652.02,0,0.0
ZIM-TEST-301226,Sekai Moyo,Tourism,Harare,108975.44,1,99.64,0.1555,21123.43,0,0.0
ZIM-TEST-301227,Ruvimbo Zhou,Tourism,Masvingo,18825.9,3,94.1,0.102,36912.21,1,1.0
ZIM-TEST-301228,Tinashe Mapfumo,Manufacturing,Manicaland,153337.3,1,86.56,0.1539,523.27,0,0.0
ZIM-TEST-301229,Munyaradzi Chigumba,Mining,Mash West,51193.83,0,87.64,0.156,3661.07,0,0.0
ZIM-TEST-301230,Munyaradzi Mapfumo,Retail,Masvingo,36502.42,0,99.89,0.1346,3507.02,0,0.0
ZIM-TEST-301231,Ruvimbo Moyo,Tourism,Harare,196431.05,4,89.05,0.1592,5387.0,1,1.0
ZIM-TEST-301232,Tatenda Mapfumo,Retail,Bulawayo,50568.84,0,89.56,0.111,11174.17,0,0.0
ZIM-TEST-301233,Blessing Ncube,Mining,Masvingo,140252.7,1,85.39,0.1325,1751.54,0,0.0
ZIM-TEST-301234,Nyasha Moyo,Tourism,Manicaland,166257.15,1,77.92,0.1118,489.49,1,0.0
ZIM-TEST-301235,Kumbirai Zhou,Manufacturing,Manicaland,28104.02,2,70.17,0.1453,857.3,0,4.0
ZIM-TEST-301236,Nyasha Chirau,Agriculture,Mash West,124989.65,1,76.78,0.1093,22892.04,1,0.0
ZIM-TEST-301237,Farai Mpofu,Retail,Bulawayo,120846.96,1,71.91,0.1346,7483.67,0,0.0
ZIM-TEST-301238,Farai Marange,Services,Mash West,78229.32,0,71.63,0.1391,1544.99,0,1.0
ZIM-TEST-301239,Takudzwa Mapfumo,Manufacturing,Harare,88940.1,0,91.26,0.1014,13140.34,0,0.0
ZIM-TEST-301240,Tatenda Sibanda,Tourism,Mash West,128284.34,3,88.98,0.135,15663.38,0,0.0
ZIM-TEST-301241,Munyaradzi Musoni,Tourism,Masvingo,15417.92,1,82.73,0.1012,15063.91,1,1.0
ZIM-TEST-301242,Sekai Ncube,Manufacturing,Harare,67457.71,1,96.66,0.1056,27465.79,1,0.0
ZIM-TEST-301243,Tatenda Ndlovu,Services,Bulawayo,153900.04,0,77.57,0.1549,19386.24,0,0.0
ZIM-TEST-301244,Tinashe Mpofu,Tourism,Midlands,165124.61,1,79.68,0.1482,30713.67,2,0.0
ZIM-TEST-301245,Munyaradzi Zhou,Manufacturing,Masvingo,103360.83,1,90.14,0.1373,11517.69,0,1.0
ZIM-TEST-301246,Munyaradzi Mapfumo,Retail,Midlands,76375.0,1,81.71,0.1458,7868.7,2,0.0
ZIM-TEST-301247,Thandiwe Zhou,Agriculture,Bulawayo,122910.05,2,80.19,0.1063,29772.01,0,0.0
ZIM-TEST-301248,Nomsa Chirau,Services,Bulawayo,37324.68,1,77.5,0.1027,10505.6,0,0.0
ZIM-TEST-301249,Shingai Chirau,Agriculture,Masvingo,137105.61,2,80.53,0.1065,2457.41,3,0.0
ZIM-TEST-301250,Munyaradzi Mapfumo,Manufacturing,Bulawayo,135962.75,1,87.21,0.1412,22405.49,1,0.0
ZIM-TEST-301251,Munyaradzi Sibanda,Tourism,Bulawayo,21591.66,2,82.39,0.1085,16037.41,2,0.0
ZIM-TEST-301252,Shingai Zhou,Retail,Masvingo,31175.11,0,70.83,0.139,4471.16,2,4.0
ZIM-TEST-301253,Ruvimbo Mapfumo,Tourism,Masvingo,77505.12,2,90.3,0.1583,651.83,1,0.0
ZIM-TEST-301254,Munyaradzi Gara,Tourism,Mash West,27693.25,2,86.19,0.1051,7752.37,1,0.0
ZIM-TEST-301255,Tendai Moyo,Mining,Masvingo,84979.18,1,94.1,0.1226,17395.38,0,0.0
ZIM-TEST-301256,Munyaradzi Marange,Manufacturing,Masvingo,74621.68,6,98.91,0.1321,7775.02,0,4.0
ZIM-TEST-301257,Sekai Sibanda,Mining,Midlands,83063.61,5,97.19,0.1405,3605.32,0,6.0
ZIM-TEST-301258,Tatenda Sibanda,Manufacturing,Midlands,84328.56,3,83.67,0.1461,23.55,0,0.0
ZIM-TEST-301259,Tendai Gumbo,Services,Midlands,225411.0,3,95.21,0.1361,1883.87,0,0.0
ZIM-TEST-301260,Ruvimbo Gara,Agriculture,Masvingo,82108.56,3,90.27,0.1384,21747.39,0,0.0
ZIM-TEST-301261,Farai Marange,Services,Masvingo,218806.9,0,72.82,0.1117,11220.46,0,1.0
ZIM-TEST-301262,Nomsa Ndlovu,Retail,Manicaland,53105.81,0,78.67,0.1389,1955.37,0,0.0
ZIM-TEST-301263,Tinashe Mapfumo,Retail,Mash West,306645.95,2,87.53,0.1027,10892.98,2,0.0
ZIM-TEST-301264,Nomsa Mapfumo,Agriculture,Mash West,96216.35,1,84.5,0.104,21889.61,0,0.0
ZIM-TEST-301265,Ruvimbo Gumbo,Mining,Bulawayo,31665.47,1,95.99,0.1436,40039.5,1,0.0
ZIM-TEST-301266,Nyasha Ndlovu,Services,Midlands,151409.49,3,94.53,0.1282,3799.08,0,0.0
ZIM-TEST-301267,Nyasha Musoni,Manufacturing,Masvingo,84980.25,0,79.91,0.1036,16370.6,0,0.0
ZIM-TEST-301268,Munyaradzi Gumbo,Services,Midlands,19913.84,0,78.08,0.1404,2153.96,2,0.0
ZIM-TEST-301269,Sekai Mapfumo,Agriculture,Harare,10041.02,2,95.96,0.1501,1851.52,0,0.0
ZIM-TEST-301270,Kumbirai Chigumba,Services,Harare,47474.31,1,75.79,0.1173,6681.21,0,0.0
ZIM-TEST-301271,Sekai Gumbo,Services,Bulawayo,44590.75,1,84.47,0.1324,39098.05,0,0.0
ZIM-TEST-301272,Takudzwa Marange,Tourism,Manicaland,203157.08,5,89.52,0.1022,7829.09,0,5.0
ZIM-TEST-301273,Tendai Mutasa,Services,Harare,82846.41,1,95.69,0.1284,22293.63,2,0.0
ZIM-TEST-301274,Nyasha Chirau,Manufacturing,Masvingo,67763.17,1,79.52,0.1156,1495.45,3,2.0
ZIM-TEST-301275,Shingai Mpofu,Retail,Harare,120044.2,1,93.76,0.1256,9648.94,3,0.0
ZIM-TEST-301276,Ruvimbo Gumbo,Services,Harare,40501.21,5,71.55,0.117,6901.39,1,92.0
ZIM-TEST-301277,Chipo Chigumba,Retail,Harare,146995.95,1,83.3,0.1382,6827.89,0,0.0
ZIM-TEST-301278,Thandiwe Gumbo,Tourism,Mash West,49112.84,0,81.19,0.1413,779.01,3,0.0
ZIM-TEST-301279,Sekai Chigumba,Manufacturing,Masvingo,120453.89,1,72.84,0.1187,21222.08,0,0.0
ZIM-TEST-301280,Sekai Dube,Services,Midlands,177605.72,1,75.06,0.1341,2143.44,3,1.0
ZIM-TEST-301281,Chipo Mapfumo,Manufacturing,Bulawayo,109332.95,1,92.46,0.1472,3058.49,1,0.0
ZIM-TEST-301282,Sekai Mutasa,Services,Manicaland,104342.67,1,77.91,0.145,1430.18,2,0.0
ZIM-TEST-301283,Blessing Mpofu,Manufacturing,Harare,30533.52,1,76.09,0.1129,14484.94,0,0.0
ZIM-TEST-301284,Nyasha Chigumba,Services,Masvingo,70986.63,3,92.14,0.1144,9645.6,0,0.0
ZIM-TEST-301285,Tatenda Musoni,Agriculture,Mash West,123320.98,0,72.37,0.1112,1123.6,0,2.0
ZIM-TEST-301286,Farai Ndlovu,Services,Manicaland,76816.22,2,82.14,0.126,21059.09,0,0.0
ZIM-TEST-301287,Nyasha Mpofu,Services,Masvingo,273368.84,1,96.12,0.1586,5312.63,0,0.0
ZIM-TEST-301288,Farai Sibanda,Manufacturing,Bulawayo,61562.6,1,96.47,0.144,766.0,0,0.0
ZIM-TEST-301289,Tendai Mpofu,Mining,Midlands,5435.93,2,84.71,0.1448,6363.41,1,0.0
ZIM-TEST-301290,Thandiwe Mapfumo,Retail,Mash West,35344.64,2,86.3,0.1087,2374.71,0,0.0
ZIM-TEST-301291,Kumbirai Musoni,Retail,Midlands,62969.68,6,74.55,0.1467,3301.14,0,85.0
ZIM-TEST-301292,Kumbirai Mutasa,Mining,Bulawayo,60664.52,1,88.49,0.1337,11698.91,0,0.0
ZIM-TEST-301293,Ruvimbo Dube,Retail,Harare,140348.21,3,71.13,0.1033,8327.49,1,93.0
ZIM-TEST-301294,Shingai Marange,Retail,Masvingo,112068.58,2,71.79,0.1108,13990.18,2,2.0
ZIM-TEST-301295,Tinashe Marange,Manufacturing,Manicaland,61868.79,4,85.12,0.1086,572.77,0,1.0
ZIM-TEST-301296,Thandiwe Dube,Mining,Manicaland,45953.38,0,91.79,0.1383,15149.99,2,0.0
ZIM-TEST-301297,Tatenda Ncube,Agriculture,Masvingo,62161.45,0,73.3,0.1192,15707.3,0,0.0
ZIM-TEST-301298,Ruvimbo Marange,Services,Manicaland,116425.93,1,72.18,0.1458,21128.28,0,1.0
ZIM-TEST-301299,Farai Sibanda,Agriculture,Mash West,33188.89,0,83.98,0.1186,3388.88,0,0.0
ZIM-TEST-301300,Farai Musoni,Retail,Manicaland,229426.81,1,95.66,0.1576,13197.88,0,0.0
ZIM-TEST-301301,Sekai Gara,Tourism,Masvingo,131276.17,0,82.73,0.1168,4901.96,0,0.0
ZIM-TEST-301302,Blessing Sibanda,Manufacturing,Masvingo,184446.17,0,91.57,0.1309,3019.02,0,0.0
ZIM-TEST-301303,Farai Musoni,Retail,Bulawayo,35839.88,2,71.02,0.1524,12726.96,0,1.0
ZIM-TEST-301304,Sekai Gara,Services,Masvingo,20927.59,3,84.03,0.1249,3100.07,3,0.0
ZIM-TEST-301305,Nyasha Chigumba,Manufacturing,Harare,177549.26,3,82.21,0.1062,11363.33,0,0.0
ZIM-TEST-301306,Shingai Gumbo,Manufacturing,Harare,90777.08,2,70.37,0.1142,19283.09,0,2.0
ZIM-TEST-301307,Kumbirai Zhou,Manufacturing,Manicaland,181240.16,1,93.2,0.1586,14712.3,0,0.0
ZIM-TEST-301308,Takudzwa Gumbo,Retail,Mash West,104962.63,0,85.45,0.147,15418.52,0,0.0
ZIM-TEST-301309,Tendai Mapfumo,Mining,Manicaland,106364.05,3,83.43,0.1224,5138.62,0,0.0
ZIM-TEST-301310,Tatenda Ndlovu,Manufacturing,Mash West,33823.66,1,95.37,0.1376,7688.02,0,0.0
ZIM-TEST-301311,Chipo Moyo,Manufacturing,Midlands,34595.46,3,78.75,0.1435,7310.21,0,0.0
ZIM-TEST-301312,Shingai Chigumba,Tourism,Bulawayo,86885.03,0,80.34,0.1259,6532.99,0,0.0
ZIM-TEST-301313,Munyaradzi Gara,Mining,Manicaland,86786.87,2,84.31,0.139,286.11,0,0.0
ZIM-TEST-301314,Chipo Gumbo,Mining,Masvingo,81057.44,4,90.72,0.1215,7349.52,0,0.0
ZIM-TEST-301315,Sekai Zhou,Agriculture,Manicaland,143478.18,2,90.29,0.138,655.56,1,0.0
ZIM-TEST-301316,Tinashe Mpofu,Manufacturing,Bulawayo,64519.91,0,93.51,0.1004,1543.99,3,0.0
ZIM-TEST-301317,Nomsa Mapfumo,Manufacturing,Masvingo,36043.73,3,86.5,0.1499,1231.83,0,0.0
ZIM-TEST-301318,Tinashe Mapfumo,Retail,Masvingo,26354.49,0,72.42,0.1217,6995.01,0,0.0
ZIM-TEST-301319,Tendai Gumbo,Manufacturing,Masvingo,38665.67,2,86.18,0.1167,8584.69,0,0.0
ZIM-TEST-301320,Tatenda Ncube,Mining,Mash West,63525.18,1,75.27,0.1249,4237.54,0,0.0
ZIM-TEST-301321,Munyaradzi Mapfumo,Mining,Harare,117001.17,3,98.83,0.131,16051.48,0,0.0
ZIM-TEST-301322,Tatenda Dube,Tourism,Bulawayo,221197.07,1,98.29,0.1489,2146.22,0,0.0
ZIM-TEST-301323,Takudzwa Gumbo,Services,Midlands,169612.38,3,86.48,0.1334,10244.54,0,0.0
ZIM-TEST-301324,Kumbirai Musoni,Services,Masvingo,197871.77,2,99.83,0.1372,4295.79,2,0.0
ZIM-TEST-301325,Ruvimbo Mapfumo,Services,Harare,109937.67,2,83.05,0.1154,15372.8,0,0.0
ZIM-TEST-301326,Farai Chirau,Mining,Manicaland,228821.15,1,96.29,0.1037,1502.48,1,0.0
ZIM-TEST-301327,Tatenda Sibanda,Agriculture,Midlands,57200.29,2,79.08,0.1489,19879.81,2,0.0
ZIM-TEST-301328,Nomsa Marange,Manufacturing,Mash West,39571.87,2,93.67,0.1149,9206.49,0,0.0
ZIM-TEST-301329,Nomsa Mpofu,Retail,Bulawayo,219373.14,2,71.58,0.1565,5458.26,2,1.0
ZIM-TEST-301330,Shingai Ncube,Retail,Manicaland,172365.85,0,72.72,0.1452,5163.29,2,0.0
ZIM-TEST-301331,Kumbirai Ndlovu,Mining,Mash West,94634.13,0,92.53,0.1516,30244.47,0,0.0
ZIM-TEST-301332,Tendai Chigumba,Manufacturing,Mash West,116410.14,1,86.09,0.1358,32971.53,0,0.0
ZIM-TEST-301333,Thandiwe Musoni,Manufacturing,Masvingo,93812.08,3,90.19,0.1518,6834.66,0,0.0
ZIM-TEST-301334,Shingai Mutasa,Agriculture,Mash West,63718.22,1,85.32,0.1518,1713.27,0,0.0
ZIM-TEST-301335,Farai Moyo,Manufacturing,Masvingo,118829.85,3,93.99,0.1029,5166.1,0,1.0
ZIM-TEST-301336,Farai Zhou,Tourism,Mash West,69273.41,1,88.18,0.1234,2640.08,0,0.0
ZIM-TEST-301337,Blessing Moyo,Tourism,Manicaland,108772.01,4,76.66,0.1443,15654.5,0,14.0
ZIM-TEST-301338,Takudzwa Chirau,Tourism,Harare,357724.71,1,77.95,0.106,2232.35,0,0.0
ZIM-TEST-301339,Sekai Ncube,Services,Masvingo,111424.22,0,78.85,0.1289,6362.0,0,0.0
ZIM-TEST-301340,Ruvimbo Ncube,Tourism,Bulawayo,70261.08,0,93.21,0.1136,4781.92,1,0.0
ZIM-TEST-301341,Takudzwa Mapfumo,Manufacturing,Harare,125207.87,0,79.97,0.1325,17870.42,1,0.0
ZIM-TEST-301342,Kumbirai Ndlovu,Manufacturing,Manicaland,123991.23,1,72.46,0.158,9650.56,0,0.0
ZIM-TEST-301343,Takudzwa Mutasa,Mining,Bulawayo,56576.71,0,97.96,0.1387,17209.08,0,0.0
ZIM-TEST-301344,Sekai Ndlovu,Services,Mash West,66574.36,2,84.74,0.1353,41649.23,1,0.0
ZIM-TEST-301345,Kumbirai Gumbo,Mining,Mash West,75807.87,2,96.01,0.1299,9495.78,0,0.0
ZIM-TEST-301346,Thandiwe Dube,Mining,Bulawayo,70271.66,2,81.79,0.1466,14039.18,0,0.0
ZIM-TEST-301347,Nomsa Sibanda,Mining,Masvingo,87911.24,2,73.69,0.1123,56.93,0,0.0
ZIM-TEST-301348,Shingai Mapfumo,Manufacturing,Mash West,130553.64,1,85.87,0.1442,11931.58,0,0.0
ZIM-TEST-301349,Takudzwa Chirau,Manufacturing,Harare,37744.04,0,97.52,0.1194,4039.27,0,0.0
ZIM-TEST-301350,Blessing Mpofu,Agriculture,Masvingo,115204.23,1,94.25,0.1088,16607.58,1,1.0
ZIM-TEST-301351,Nyasha Mapfumo,Retail,Harare,35373.37,2,96.86,0.1401,28188.64,0,0.0
ZIM-TEST-301352,Blessing Gumbo,Tourism,Bulawayo,80340.93,0,78.31,0.1028,968.77,2,0.0
ZIM-TEST-301353,Blessing Ndlovu,Services,Midlands,78303.06,0,71.42,0.1294,1484.03,0,1.0
ZIM-TEST-301354,Sekai Gara,Retail,Mash West,87680.3,0,82.84,0.1255,7244.07,1,0.0
ZIM-TEST-301355,Munyaradzi Ndlovu,Manufacturing,Masvingo,26186.17,1,95.53,0.102,7643.31,0,0.0
ZIM-TEST-301356,Tinashe Ncube,Services,Bulawayo,86978.07,0,73.25,0.156,16386.78,0,0.0
ZIM-TEST-301357,Takudzwa Mapfumo,Manufacturing,Harare,114846.91,0,82.85,0.1486,1953.79,1,0.0
ZIM-TEST-301358,Sekai Ndlovu,Retail,Manicaland,78847.48,2,99.46,0.1118,15206.47,1,0.0
ZIM-TEST-301359,Shingai Sibanda,Services,Mash West,63518.7,7,77.66,0.1428,1372.45,0,73.0
ZIM-TEST-301360,Takudzwa Gumbo,Manufacturing,Masvingo,156726.24,3,89.45,0.1086,17929.45,0,0.0
ZIM-TEST-301361,Farai Musoni,Services,Mash West,138306.62,2,79.75,0.1464,630.46,0,0.0
ZIM-TEST-301362,Tatenda Musoni,Manufacturing,Masvingo,46552.14,1,95.64,0.1273,39.77,0,1.0
ZIM-TEST-301363,Thandiwe Moyo,Services,Midlands,123746.63,2,96.85,0.1489,13445.02,0,0.0
ZIM-TEST-301364,Nyasha Gara,Agriculture,Mash West,174699.47,2,92.03,0.1574,4385.44,0,0.0
ZIM-TEST-301365,Ruvimbo Chigumba,Retail,Masvingo,57727.53,2,96.01,0.1305,11423.98,1,0.0
ZIM-TEST-301366,Thandiwe Ncube,Agriculture,Mash West,54207.2,0,84.2,0.1401,5488.11,2,0.0
ZIM-TEST-301367,Nyasha Mapfumo,Mining,Bulawayo,24986.26,1,89.53,0.145,9667.69,3,0.0
ZIM-TEST-301368,Chipo Chirau,Agriculture,Manicaland,43961.87,0,98.45,0.1142,17886.05,1,0.0
ZIM-TEST-301369,Farai Zhou,Manufacturing,Mash West,98850.78,1,81.68,0.122,12953.35,1,0.0
ZIM-TEST-301370,Nyasha Mpofu,Agriculture,Masvingo,210695.63,1,93.07,0.1101,7071.79,2,0.0
ZIM-TEST-301371,Blessing Chigumba,Agriculture,Manicaland,144491.64,2,92.94,0.1238,12317.3,1,0.0
ZIM-TEST-301372,Thandiwe Zhou,Services,Bulawayo,119437.21,1,70.97,0.1432,18612.46,0,2.0
ZIM-TEST-301373,Chipo Mpofu,Retail,Harare,22960.44,1,80.11,0.1129,21488.71,0,0.0
ZIM-TEST-301374,Sekai Gumbo,Tourism,Bulawayo,180819.83,0,73.11,0.1079,9483.98,2,0.0
ZIM-TEST-301375,Chipo Gara,Agriculture,Mash West,81067.36,1,71.11,0.1419,546.47,0,3.0
ZIM-TEST-301376,Nomsa Mapfumo,Tourism,Bulawayo,70308.84,2,81.31,0.1434,548.39,0,0.0
ZIM-TEST-301377,Nomsa Chigumba,Mining,Manicaland,26629.49,3,84.07,0.1096,19942.05,0,0.0
ZIM-TEST-301378,Kumbirai Chirau,Mining,Bulawayo,22712.34,0,96.33,0.1218,9797.07,0,0.0
ZIM-TEST-301379,Tendai Ncube,Mining,Masvingo,36022.44,1,95.88,0.1171,23136.36,0,0.0
ZIM-TEST-301380,Tendai Mapfumo,Agriculture,Bulawayo,21318.77,4,70.75,0.1348,2756.08,0,88.0
ZIM-TEST-301381,Chipo Ndlovu,Mining,Harare,137647.57,0,76.85,0.144,6761.83,0,0.0
ZIM-TEST-301382,Blessing Gara,Agriculture,Manicaland,60289.64,0,85.18,0.1399,1141.59,3,0.0
ZIM-TEST-301383,Tendai Zhou,Agriculture,Bulawayo,58041.71,2,83.6,0.1322,3760.97,0,0.0
ZIM-TEST-301384,Shingai Ncube,Tourism,Bulawayo,200493.12,2,71.84,0.1269,3250.75,1,1.0
ZIM-TEST-301385,Tatenda Ncube,Retail,Bulawayo,129629.54,0,89.38,0.1014,533.73,0,0.0
ZIM-TEST-301386,Chipo Gara,Agriculture,Bulawayo,96925.5,3,70.01,0.1389,4361.45,0,84.0
ZIM-TEST-301387,Takudzwa Chigumba,Retail,Harare,22287.17,1,73.84,0.1479,2217.22,0,1.0
ZIM-TEST-301388,Tendai Dube,Retail,Harare,130499.18,0,90.69,0.1034,7682.42,0,0.0
ZIM-TEST-301389,Shingai Chirau,Mining,Masvingo,112258.4,3,74.38,0.1263,5528.69,1,0.0
ZIM-TEST-301390,Farai Musoni,Services,Midlands,171693.24,1,84.33,0.1295,7934.17,0,0.0
ZIM-TEST-301391,Nyasha Mutasa,Services,Mash West,77575.51,1,75.74,0.127,3918.01,0,0.0
ZIM-TEST-301392,Blessing Ncube,Mining,Manicaland,27183.7,2,75.55,0.1536,6623.57,0,0.0
ZIM-TEST-301393,Munyaradzi Mapfumo,Services,Bulawayo,84989.27,1,75.11,0.1411,14099.72,2,0.0
ZIM-TEST-301394,Ruvimbo Dube,Services,Mash West,73551.06,1,89.43,0.1392,11774.8,0,0.0
ZIM-TEST-301395,Shingai Mpofu,Manufacturing,Masvingo,79034.09,1,73.92,0.1462,1139.85,0,0.0
ZIM-TEST-301396,Nyasha Zhou,Manufacturing,Manicaland,126304.8,2,85.5,0.11,1462.49,0,0.0
ZIM-TEST-301397,Farai Ncube,Agriculture,Harare,138626.89,0,73.71,0.1304,4827.9,0,0.0
ZIM-TEST-301398,Blessing Dube,Retail,Masvingo,187361.47,2,99.56,0.143,21906.51,0,0.0
ZIM-TEST-301399,Tendai Musoni,Services,Harare,87333.1,2,92.02,0.1535,20684.37,0,0.0
ZIM-TEST-301400,Tatenda Mutasa,Manufacturing,Bulawayo,52144.31,3,89.12,0.1318,21743.15,1,0.0
ZIM-TEST-301401,Munyaradzi Mutasa,Retail,Mash West,335223.62,2,85.41,0.1059,6261.08,0,0.0
ZIM-TEST-301402,Kumbirai Mapfumo,Mining,Mash West,3230.94,1,91.8,0.1551,31387.84,0,0.0
ZIM-TEST-301403,Munyaradzi Musoni,Manufacturing,Bulawayo,185108.28,2,99.67,0.1319,9481.84,0,0.0
ZIM-TEST-301404,Shingai Zhou,Retail,Manicaland,219685.92,0,73.7,0.1066,2328.95,0,0.0
ZIM-TEST-301405,Tinashe Mapfumo,Services,Harare,87699.89,1,86.68,0.1278,5992.22,0,0.0
ZIM-TEST-301406,Thandiwe Musoni,Mining,Mash West,202748.49,4,97.69,0.1145,390.56,0,0.0
ZIM-TEST-301407,Shingai Moyo,Retail,Harare,51821.41,1,83.18,0.1399,4774.99,1,0.0
ZIM-TEST-301408,Tinashe Moyo,Tourism,Manicaland,71345.78,0,73.96,0.1052,5585.36,0,0.0
ZIM-TEST-301409,Kumbirai Mutasa,Manufacturing,Harare,42643.9,5,76.63,0.1219,4568.26,0,70.0
ZIM-TEST-301410,Tatenda Ndlovu,Mining,Bulawayo,109855.0,1,87.87,0.1337,13725.89,0,0.0
ZIM-TEST-301411,Tinashe Mutasa,Manufacturing,Manicaland,218972.83,1,82.82,0.155,28387.4,2,0.0
ZIM-TEST-301412,Shingai Sibanda,Agriculture,Masvingo,300403.11,1,80.45,0.1039,12017.03,2,0.0
ZIM-TEST-301413,Blessing Gumbo,Tourism,Midlands,299808.57,1,73.75,0.1359,3246.59,1,0.0
ZIM-TEST-301414,Chipo Ndlovu,Agriculture,Mash West,72053.37,3,87.14,0.1002,7762.53,1,0.0
ZIM-TEST-301415,Chipo Ndlovu,Tourism,Midlands,192025.18,2,85.4,0.1157,31070.17,0,0.0
ZIM-TEST-301416,Tatenda Gara,Retail,Mash West,154040.57,2,83.05,0.1249,10949.8,0,0.0
ZIM-TEST-301417,Munyaradzi Gumbo,Services,Bulawayo,89824.5,0,71.28,0.1007,3185.44,0,1.0
ZIM-TEST-301418,Nomsa Mutasa,Tourism,Bulawayo,117036.39,2,71.98,0.1379,876.42,0,2.0
